Movie,Genre,Review
Serpico,Biography Crime Drama,"Sidney Lumet proved himself to be a highly competent and effective director/storyteller for the true story of New York Officer Frank Serpico, who became famous after appearing to testify before the NAPA Commission about payoffs and corruption in the Police Department. At the time, it was unheard of, and it gained Peter Maars attention to write the book, which thus got transferred to the screen as so. But what makes Serpico such a riveting and eye catching picture today are the little things about it, little details in specific scenes and locations that help ring Serpico's emotions far more than true- it's just there. Even more amazing on the part of the actual filming of the movie is that it was at the time filmed backwards (started with the beard, then the mustache, then clean-shaven).Al Pacino, right off of the first part of the Godfather trilogy, took this role with all the fire and compassion that he had in him. He sees in Serpico not just an honest cop wanting some balance and honor in his work, yet also a man, who can get as joyful and humorous as he can act subtle, furious, and thoughtful. This will always remain one of his stand-out roles after all the Scarfaces and Scent of a Woman pictures he can do because he, as well as Lumet, know how to approach such a saga. Plenty of great, compelling set pieces, and even sweet ones (like when he first buys the sheepdog as a puppy). A+"
Serpico,Biography Crime Drama,"Frank Serpico begins his career with the NYPD as an idealistic rookie who believes in the moral value of policing.  He has a simple and old-fashioned ethical code, an outlook which used to be known as honesty. What he finds is a moral sewer, five boroughs wide, in which almost every cop is on the take.  The police are just another gang of hoodlums, but with more guns than the bad guys.  Even basically decent cops go along with the kickback culture, because a locker-room psychology prevails in which values have become perverted.  Squad loyalty is now a criminal conspiracy of silence.  Detectives do not hesitate to shake-down hoods who are slow to pay.  To Frank Serpico, this is simply wrong.  He wants no part of it.  And so his long agony begins.     Both responding to and helping to shape the mood of its time, a weary cynicism towards authority, ""Serpico"" arrived on the screen just as Watergate built to its climax.  Americans could no longer regard their institutions as gleaming examples to mankind of optimism and good government.  The film begins gloomily with Serpico badly wounded, having been shot in the face.  We hear police and ambulance sirens fading, symbolically representing the life-force ebbing from Frank, and the withering of American dreams.     This first-class film is a triumph, and one that could easily have misfired.  Had the crooked cops been depicted as mere thugs, then Serpico himself would have been an archetype, just another two-dimensional crusader. What gives the film its psychological richness is the realisation that the dishonest cops are NICE.  These are affable, reasonable men who want to like Serpico and want to welcome him onto the team.  The camaraderie is seductive and it's difficult for Frank to hold out against it.  He is besieged by self-doubt, wondering if he is just a one-man awkward squad, or worse - a prima donna, sacrificing personal relationships on the altar of his own ego.     Again, the easy (but disastrous) course would have been to give Frank some big heroic speeches, allowing him to inveigh against corruption.  The film chooses instead to go for psychological truth, and this is what makes the project outstanding.  Appalled, afraid and despairing of ever changing anything, Frank withdraws into himself.  He becomes the spectre at the feast, the silent rebuke, the muted but ever-present conscience of his colleagues.     Though Frank rejects the golden shield which is eventually offered, we feel that the system still means something.  There are still some honest cops, and even after all these vicissitudes, the United States is still a nation of laws.  Lumet's profoundly liberal and optimistic view of America ultimately shines through, but the final mood is one of quiet resignation rather than triumphalism.  Right can prevail over wrong, but a price has to be paid.  Serpico wins his titanic struggle, but he is diminished and saddened as a man.       The film contains some marvellous technical things.  In the opening minutes, the action cuts between Frank as he is now (wounded, broken and alone) and as he started out (the clean-cut, idealistic rookie).  These transitions are seamless, and the narrative logic is smooth and natural.  We see Frank's first moment of disenchantment in a cafeteria when it dawns on him that cops get free handouts of food, but they have to take whatever comes.  This first bewilderment develops until we see the gulf open up between Frank and the dishonest cops, the ones who take the money but also take the self-loathing.     The terrible stress to which Frank is subjected is depicted with skill. The police department has a huge institutional inclination to protect its own, and this vast weight is brought to bear on Serpico.  Equally, the pressure is relieved cleverly at appropriate points in the narrative. Frank's 'collar' of Rudi Casaro reaches an explosive climax as this all too human guy reaches breaking-point.  On the other hand, the romantic story-telling interlude with Laurie and Serpico's undercover cameo as an orthodox rabbi break the tension and vary the pace beautifully.     The second-unit work is of a uniformly high standard.  We are shown atmospheric New York streetscapes with grubby brownstones and the massive, overbearing masonry of the Brooklyn Bridge, in knowing homage to the films noirs of twenty years earlier.  The symbols are powerful.  This city, and this police department, are too colossal for one man to stand against them. Practice sessions in the police firing gallery intelligently reinforce the film's undercurrent of foreboding.  Paper targets obscure the gunmen's faces, suggesting a monolithic force united against Frank, then come hurtling towards him on pulleys, signifying the fate which is rushing to meet him.     Mikis (Zorba the Greek) Theodorakis has provided a classy score.  I particularly liked the jazzy, minor-key horn passage.     Pacino puts in another of the towering performances which have distinguished him as the profoundest acting talent of his era.  He is simply wonderful.  Barbara Eda-Young gives top-notch support as Laurie, the genuinely loving partner who is destroyed by her man's seeming eagerness for martyrdom in rejection of domestic happiness.  If ever an actor exuded confidence it's Tony Roberts, and he is ideally cast as Bob Blair, Serpico's well-connected ally.  Though he can open City Hall doors, he can't actually help Frank at all.  Nobody can.  Christ-like, Frank understands that it is ordained - he must go to the hill alone."
In de klauwen van de draak,Action Crime Drama,"In the years since his bizarre and tragic death, martial arts legend and master Bruce Lee has become a sort of icon within the Kung-fu movie circuit.The last film that he completed before his death, 1973's ""Enter the Dragon,"" has become not only a masterful showcase for Lee's talents (both fighting and acting), but in the 31 years since its release has become perhaps the definitive martial arts movie of all time.Lee, in his first and last English-speaking performance, stars as a martial arts expert who is recruited by the British government to infiltrate an island fortress, under the cover of being invited to a martial arts tournament, to investigate a possible slavery/drug ring led by a former nemesis of his. Indeed something is amiss at this isolated island fortress, as he discovers that his nemesis Han (Shih Kien) is the host of the tournament and is also the leader of the same gang that murdered his sister. Soon enough, Lee, together with two other martial artists, Roper (John Saxon) and Williams (Jim Kelly), go to work kicking a** everywhere until the final showdown with the murderous, one-handed villain Han in the classic ""Hall of Mirrors"" fight sequence.""Enter the Dragon,"" a joint American-Chinese production, was intended to be Bruce Lee's introduction to Western audiences, but due to his tragic death just weeks before the film's American release, we will never know what he would have been capable of here in the states. Even more tragically, his son Brandon Lee would experience a similar fate just like his father only 20 years later with ""The Crow.""There are so many classic fight scenes, which I can watch over and over without them ever becoming boring. Many of them still hold up very well, especially by 2004's standards, where fight scenes are mostly digitally enhanced or involve ""wire"" or ""Matrix-fu"" to make up for lack of actual stunt work; plus one has to remember that this film was made in 1973, in the days before wirework would become dominant in today's martial arts cinema. The ""Cavern Fight"" is probably my favorite fight sequence of all time, in any martial arts movie. Many of the fights in this movie, more specially the ones where Lee is involved, have a surreal feeling to them. He brings a kind of grace to his action scenes that have yet to be topped by any actor alive today. Lee even brings many of his own personal philosophies to this film, which makes much sense and perhaps help to understand some of the more philosophical elements to the story. But more than anything, this was Bruce Lee's entrée to Americans; many people, including myself, were introduced to martial arts cinema through ""Enter the Dragon.""There are also several cameos made by future martial arts stars that would eventually reach stardom, most notably Jackie Chan (as a henchman during the ""Cavern Fight"" sequence who has his neck broken by Lee) and Sammo Hung (as Lee's sparring partner in the opening fight sequence).I could go on and on about what makes this movie immortal, but I feel I should let you see what makes it great. Bruce Lee was forever immortalized with this film and it will be cherished and praised forever."
In de klauwen van de draak,Action Crime Drama,"Even though it is more than 25 years since Enter the Dragon was first released, to this day it is still hailed as the landmark of martial arts films.Used primarily as a vehicle for the late, great Bruce Lee this movie has a thin plot, little actual character development and the acting isn't fantastic.....it was never meant to be another Citizen Kane.  Its merit lies purely in the action content.  If you were to ask any learned martial artist I'm sure that 9 out of 10 would tell you that the fight sequences are unparalleled, even today.  The fluidity of Lee is astounding.  Unlike most martial arts films of that time the fighting is very realistic, and has a somewhat visceral quality.  There is also the use of traditional Oriental weapons (nunchaku, escrima sticks, etc..), although the British censors in their wisdom have seen fit the cut the nunchaku sequence, and I'm afraid, like any censored movie, it just isn't the same watching when you know you aren't getting the full monty, so to speak.Still, on the whole one of my personal favourites and a must see for any action or seventies film fan.  If you get the opportunity see the remastered American version with added footage....I've got one,envy me!!!"
In de klauwen van de draak,Action Crime Drama,"When it comes to kung fu, Bruce Lee is a legend. When it comes to kung fu cinema, Enter the Dragon is the most highly regarded. In other words, you owe it to yourself to see this flick! The story is relatively simple but quite sufficient and sprinkled with humor. The locations and setting are wonderful as well. The characters are one of the main attractions here though, with the gambling but honorable Roper (John Saxon), the feisty and unorthodox (but effective!) Williams (Jim Kelly), Chinese Hercules Bolo, and the great baddie Han, the hand man. Bruce Lee's presence, of course, steals the show. While some of the fight scenes from Lee's Chinese Connection (I think that's the one) may rival the ones here, ETD is a far more well-rounded film. The variety of exciting fights are skillfully choreographed and there's not too much downtime from the action either; even in the flash back we have some excellent female butt-kicking. And you gotta love that 70's soundtrack! This is a classic action film that will never be forgotten. The two-disc DVD was loaded with goodies; you really couldn't ask for more, except for maybe a better commentary. Producer Paul Heller was dull, dry, and had little to offer."
In de klauwen van de draak,Action Crime Drama,"Long held to be the grand-daddy of all martial arts films, Enter the Dragon was recently re- released on DVD with the full treatment  digital restoration, a few short scenes added back in, and interviews with all of the surviving cast, plus some extras about the film and a few interviews with Bruce Lee. Most of you have probably already seen it, as it's thirty years old, but even though the film is almost absurdly steeped in the 70s, it still holds up remarkably well. Aside from dangerously wide lapels and some corny era-related dialogue (most notably delivered by Jim Kelly, the film's only African American). Enter the Dragon still delivers the same powerful punch it did three decades ago.Of course, back then, it was merely the best martial arts film. Now, however, it is the chief testament to the grace and skill of Bruce Lee, and the only one of his four films that he had any sort of creative control over  and you can see the difference between this and his Hong Kong films easily.Lee does a Tony Danza and plays Mr. Lee, a shao-lin warrior who is recruited by a foreign government (it's assumed to be the English but is never explicitly stated) to infiltrate the island of a megalomaniac martial artist named Han (Kien Shih) who holds tournaments to find the best martial artists in the world. And because that's not enough motivation, it's also revealed that Han's bodyguard, Oharra (Robert Wall) killed Bruce's sister three years ago. So, like every Lee movie, there is a personal vendetta involved, and like every Lee film, Bruce's character asks forgiveness from his family for the deadly violence he is about to unleash. Along for the ride are gamblaholic Roper (John Saxon) and ghetto survivor Williams (Kelly).The plot seems like a contrivance now, but that was before it was copied to death in the last three decades. It's actually a plausible and somewhat clever excuse to show people what they came to see  Bruce Lee repeatedly kicking butt. From the opening fight scene (against Sammo Hung) through the fabulous finale where Lee single-handedly takes on half the island, the movie is a joy to watch on the physical level. It's the world's greatest martial artist at his peak, in a showcase perfectly designed for him. It was an ideal if unintentional shrine to the man.Lee is not merely content to let us watch him bash people, though; some of his philosophy penetrates the movie, which is probably the real reason why Enter the Dragon has stayed so fresh so long. Lee talks about spirituality with a young charge and even gives us an amusing and illustrative lesson in his 'art of fighting without fighting'  which is the credo of any real warrior. Lee also shows us the flip side; the show-offs and power-hungry who are only in it for the physical and material advantage. He takes care to show us how debased they are before dispatching them, however.While Saxon and the rest of the cast are perfectly acceptable (Jim Kelly overdoes it a bit, but oddly that fits the film), Lee is terrific in this piece. Bruce Lee was a riveting performer and nowhere is that better demonstrated than in this movie. It's a testament to his legacy that three decades later, no one has come close to his skill, and people are still stealing ideas from him (Kill Bill, etc.). It gives one pause while watching Enter the Dragon to think of just what Bruce Lee could have accomplished had he lived.I suppose those who don't like martial arts wouldn't care for this film, but I've seen it convert even unbelievers before. Lee is that good, and that charismatic, that you can't help but be drawn to him. Certainly his greatest film is worth checking out again on this spiffy new re- release. Even if you're not the biggest martial arts fan, how often do you get to check out a legend at the top of his game?"
Deliverance,Adventure Drama Thriller,"Unlike many other films, which are disturbing either by dint of their naked unpleasantness (Man Bites Dog) or their sheer violence (most Peckinpah films), Deliverance shocks by its plausibility. Certainly, the buggery scene is pretty straightforward in its unpleasantness, but the film's effect derives far more from its slow build-up and the tangible sense of isolation surrounding the four leads, both before and after everything starts to go wrong. The moment when the canoes pass under the child on the bridge, who does not even acknowledge the men he had earlier played music with, let alone show any sign of human affection towards them, is among the most sinister in modern film. The tension increases steadily throughout the canoe trip, and perseveres even after the final credits - the ending makes the significance of the characters' ordeals horrifically real. The movie's plausibility is greatly aided by the playing of the leads, particularly Ned Beatty and Jon Voight as the victim and reluctant hero respectively. Burt Reynolds, too, has never been better. The film's cultural influence is demonstrable by the number of people who will understand a reference to 'banjo territory' - perhaps only Get Carter has done such an effective hatchet-job on a region's tourist industry. I can think of only a handful of movies which put me into such a serious depression after they had finished - the oppressive atmosphere of Se7en is the best comparison I can think of. Although so much of it is excellent of itself, Deliverance is a classic above all because there are no adequate points of comparison with it - it is unique."
Deliverance,Adventure Drama Thriller,"SPOILERS! My review is mostly meant for examination by those who have already seen the movie!As others have said this is a truly chilling and sinister film, many so called scary films lose their edge over the years by becoming dated, but this film feels sinister from the beginning and becomes almost unbearably oppressive to watch. Probably what makes it so chilling is the terrible events are entirely plausible.One reviewer here said that this film was about how violence (real violence) affects people, I won't repeat his review because he explains it more eloquently than I, but I totally agree.But interestingly enough as a woman it seemed to me that this movie was also examining masculinity but none of the male reviewers here have mentioned that, so I may be wrong. But I feel this way because it is noticeable to me how differently the men react, compared to women, to trauma. After the male rape not only is it never mentioned again but even initially when Ned is rescued it is not mentioned. I feel women would at least have a cry and hug each other first, but I may be wrong, because shock can manifest in different ways. However all of the men react in the same seemingly unemotional way, of course it is obvious that the men are traumatised by the event but their reaction is to protect their friend and fix the problem. And their way of fixing the problem is by not talking about it. Of course, part of the reason this event can't be discussed is because it is so emasculating. But their caring is obvious in little vignettes, for instance when Jon Voight helps Ned dress after the rape. Why men suppress emotions is something I have not always understood and at times has annoyed me, but this movie was such an insight for me, as I finally got it. We women know how to let out emotion safely, but men are so trained to suppress it that when it does happen it is often like a dam bursting then they can't control it, so it's safer to bottle it up.But the sad thing is though that their suppression will have terrible effects on them, this is one of the reasons therapists often say people shouldn't ""bury"" their problem (never was a metaphor so apt as in this film), however letting it out will make them crack, so they can't win, if they talk about it or suppress it, either way it will affect their sanity.Mind you even as a woman I could understand that many women would want to bottle up an event as traumatic as this one.Depressingly enough most movies when women get raped there is often something still ""sexy"" about the way it is shot but the male rape scene here is so sudden and so chilling you feel their helplessness and you know that if they aren't rescued that they will be killed and horribly, and you know they know this. Often rape reports deal with the violation but this scene really brings home to you the thought of not just the violation but the sheer terror that victims must feel, so I think this scene would be equally illustrative of what both men and women would experience.Even before the rape, it is obvious to me that all these men feel inadequate as men. Macho Lewis is over compensating, whiny Ned boasts about sexual conquests because he knows how unmanly he seems.So they want adventure (ie violence) so to transform themselves into real men, but ironically they don't understand that real violence isn't an adventure. Weirdly enough what should be considered emasculating, the horrible rape Ned experiences, is actually what transforms him into a real man, one who is scared but determined to survive and help his friends.Lewis almost does the opposite he goes from being the strong survivalist (though who undoubtedly saves them) to being terrified and in visible distress from his injury and helplessness.But I don't think the movie is saying that he is a coward. I think the movie shows them all as true human beings, they all show great courage at times but are also reduced to absolute terror at other times as anyone experiencing such horrors would. But that's part of the point is that you can not have true courage without real fear.So unlike the comic book heroes that they wanted to emulate, true heroism evolves from enduring terrible trauma.And it makes me wonder if perhaps one of the reasons that war veterans do not speak of war isn't just because of the horrors they saw but perhaps they are also ashamed of the times that they showed fear, no matter how courageous they may have been, deep down they may feel like cowards.The sad thing is that I think that the characters here will be forever traumatised and feel emasculated by what happened to them but the events were also the making of them as courageous heroes but they probably won't see it that way, but I had no doubt that Ned would go away being stronger, kinder and less brash to others and that Lewis would become more humble and that Jon Voight would appreciate his family more.This is one of the few movies I've seen adult male rape in, and society rarely mentions it too. I think issues such as this should be explored more in cinema, so that men who have experienced such terrible trauma can at least feel that the issue is being addressed in some way. Because let's face it part of the reason why Ned and the other characters can't speak about the rape is because society has deemed adult male rape to be an unspeakably shameful subject."
Deliverance,Adventure Drama Thriller,"This is without a doubt one of the best movies I have ever seen; a chilling account of a doomed canoe trip that will haunt your memory for years to come.  It is disheartening to read the number of negative reviews for this excellent film, which I can only attribute to the one-dimensional nature of today's uber-blockbusters.  It seems that the finer subtleties of good filmmaking present in Deliverance are lost on today's generation of moviegoers whose cinematic palates have been cloyed with multi-million-dollar special effects, unimaginative dialogue, mindless violence and saccharine plots. Every aspect of this movie has been wonderfully choreographed and combine to create a film that goes well beyond mere entertainment, simultaneously shocking and challenging the audience.Everything that occurs in this movie serves a poignant purpose; the creators focus on quality rather than quantity. The plot, which seems simple enough, gradually takes on an eerily disturbing nature. The dialogue is sparse, but screenwriters and director use it as a strength, allowing events and cinematography to speak volumes about the characters. The violence, though disturbing, also acts as an integral piece of the film. The scenery is spectacular and Deliverance makes some of the best use of foreshadowing and silence I've ever seen in a movie.Few movies leave such an impression on the viewer.  To this day, I can't hear ""Dueling Banjos""--or just about any banjo music for that matter--without thinking of this movie. Nor can I help but feel this movie doomed Ned Beatty's acting career (after seeing this film, every time you see Ned Beatty in any other role, you can't help but remember the infamous riverbank scene). Even people who have never seen the movie know the ghastly meaning of the words ""squeal like a pig"".It is truly worth taking the time to see this film. It is an excellent treatise of the human reaction when challenged with fear, danger and adventure."
Deliverance,Adventure Drama Thriller,"John Boorman's ""Deliverance"" concerns four suburban Atlanta dwellers who take a ride down the swift waters of the Cahulawassee The river is about to disappear for a dam construction and the flooding of the last untamed stretches of land The four friends emphasize different characters: a virile sports enthusiast who has never been insured in his life since there is no specific risk in it (Burt Reynolds); a passionate family man and a guitar player (Ronny Cox); an overweight bachelor insurance salesman (Ned Beatty); and a quiet, thoughtful married man with a son who loves to smoke his pipe (Jon Voight).What follows is the men's nightmarish explorations against the hostile violence of natureIt is also an ideal code of moral principle about civilized men falling prey to the dark laws of the wilderness Superbly shot, this thrilling adult adventure certainly contains some genuinely gripping scenes"
The French Connection,Action Crime Drama,"This is an intense, unremitting, intelligent and incredibly fast-paced film which blends action, cinematic realism, art and humor into a masterwork of hard-edged crime drama. But to categorize this film as drama, suspense or action really does violence to it. This is just a great film, and it doesn't fit comfortably into any category with which I am aware. Don't look here for any sense of fantasy-justice or n'er-do-wrong comic book heroism. Look here instead for gut wrenching nihilism, frustration with the unfairness of criminal justice in the hands of bureaucracy, and a solid, plot-driven story about a couple of cops who are just trying to do their jobs as best they can.And by all means, don't watch this film if you aren't fully awake and willing to be taken down the electric, ambiguous, and compelling roads it leads to. If you watch this film with any part of your brain turned off you'll end up asking questions like ""plot, what plot?"" The fact that some people can't find it reflects more on them as film-watchers than it does on this film. This film does not offer passive entertainment like most of the contemporary action market does. It makes you pay attention, though, at times you might not want to. Hackman and Scheider are incredible, with some of the greatest chemistry I have ever seen between two young actors. They play two hard-ass NYC detectives looking to end the war on drugs more-or-less permanently by taking down an international conspiracy which they have just barely sniffed out. And make no mistake, they, particularly Hackman's ""Popeye Doyle"" are at war, and treat their jobs as a battlefield. Doyle pursues his quarry with utterly wreckless abandon, endangering the lives of dozens of people along the way. While both men are absolutely terrific, this stands out as one of Hackman's greatest performances, and his Oscar is well-deserved (not something you will see me say often). Backed by a strong supporting cast, and some of the best live-action cinematography of the late 20th century, this film does not allow you to turn away, get popcorn, or even deal with bodily functions for its entire duration.Considered in the early 70s to be 'shockingly violent', this film does not even reach a tenth the degree of passive violent repulsion of the average Tarantino film, and it relies, instead, on amazing performances, flawless direction, a phenomenal post-modern soundtrack and edgy, tense camera-work. Unlike contemporary action film garbage, it also gives you complex characters who you can care about, but never fully understand. I will cut this review short because I am running out of superlatives. Anybody remotely interested in expanding or just appreciating the artistic breadth and depth of mainstream film needs to see this."
The French Connection,Action Crime Drama,"The French Connection is number seventy on the AFI's list of top 100 movies, right before Forrest Gump.  But why is it known as such a great film? Why did it win Best Picture at the 1971 Academy Awards?  Why was it so important?The French Connection was made in 1971, starring a then 41-year-old Gene Hackman in the lead, and directed by William Friedkin, who started his directing career with `Alfred Hitchcock Presents' in 1955.  The film follows an aging but truculent `bad-boy' police officer Popeye Doyle and his slightly kinder partner (Roy Schneider) in their journey to bust a drug-smuggling ring of French origin.  The movie itself is basically one big chase scene, following Popeye on his cat and mouse game of catch the crook.The film has been classified as both an action and drama movie.  Both are right, in their own way.  The film at its core is a tense, slow-moving thriller, dramatic in its musical score and over-acted brutality.  Scenes are left to their own devices, moving forth indeterminately, in a very drama-characteristic fashion.  However, there's plenty of chasing and violence to satisfy an `action' classification.  This action, however, is played so that it's less about the adrenaline rush (so common in today's big-budget action flicks), and more about that tense underlying heartbeat. The style of the film then, is a very paced and dingy chase scene.  By today's post-Matrix standards, the film is slow.  But in its own way, it's subterrainiously charged.The camera is mastered by cinematographer Owen Roizman, whose previous film, Stop, is essentially unheard of, and who went on to make The Exorcist with Friedkin two years later.  Shots are varied.  There are handheld shots of the streets, coupled with static medium wide, along with crane shots, along with close-ups and wide shots.  And even though the shots are extremely eclectic, one common theme shines through-realism.  Every shot composed is just a little bit shaky, a little bit unclean.  There's no truly innovative lighting used, simply that yellow coarse light that everything is eternally bathed in.  It succeeds in making the movie that much more tangible to the eye.  The mood created within is one of belief.  You can believe the movie, because it's shot in such a rugged manner.  The car scenes, filmed at night, use the same technique; red and white car lights with a subtlety lit car. It is clear that the film Taxi Driver, made 5 years later, contained car shots obviously influenced by the ones in The French Connection. Furthermore, actors' faces are lit without any superfluous shine or luster-they are simply real human faces, and are not hyped up.  This influenced cinema in the way that it brings the mood and story above the actors' egos.The editing, done by Gerald Greenberg, is, in the same manner, very real. Characteristic of films made pre-computer based editing, shots are held for longer periods of time, and not as many cuts are used.  The editing is almost unnoticeable, because it seems to pass by so soft, especially during dialog.  However, conversely, it cuts much more often (but never frantically) during action sequences, like the bar roust or the car chase under the train tracks.  But still, drama is tensed out by holding shots long during action sequences, and it works.  But this never comes to fault. The few times when quick cuts are needed, they are used, such as the train crash.  In general though, the editing satisfies the mood of the film.It is said that silence is golden, and in The French Connection, it seems to be just as valuable.  While the tense, stringy score (by Don Ellis) is important to the film in some aspects, its not used very often, and instead, director Friedkin employs simple background noise.  For instance, most of the scenes in the movie simply work with dialog and city noise.  This all goes back to the pre-established mood: realism.  The music is used only when it wont get in the way of the framework of the film.  So therefore, background noise suffices wonderfully for most action and dialog scenes. Some of the music is setting-based as well, and so, comes from the movie's plot itself, and doesn't break the reality theme.  Modern audiences might be surprised by the lack of `action-music', but car chases and fight scenes sans pumping bass are surprisingly welcome, and help the film, as well as add an aire of classiness.Director William Friedkin is a director who knows what he wants out of a film.  For The Exorcist, it is told he violently slapped an actor who wouldn't cry, and, with The French Connection, he establishes his premise, and lets the story tell itself.  It is a different style of filmmaking. The French Connection is important to modern cinema not only because it taught modern directors the art of silence and visual suspense, but because it artfully embodies its theme.  Its story, rough characters, locales, color, and pace all bleed a very dark, yet very familiar reality; one that has shaped nearly every cop movie since its making.  While the film is at times hard to follow, simply because the story is left to its own devices so much (there are 15 minute periods of no dialog), but in the end, it succeeds admirably.  While not the best film ever made,The French Connection is a classic, and worthy of the honors it has received."
The French Connection,Action Crime Drama,"'The French Connection' has really stood the test of time. William Friedkin is one American director who has almost been forgotten about, despite making some excellent movies like 'The Birthday Party', 'The Exorcist' and 'Cruising'. 'The French Connection' is his best movie by far, and one of the 1970s best crime movies, which means it's one of the best EVER. The lead actors are first rate, and the script by Ernest Tidyman ('Shaft') is a good one, but Friedkin makes this something special by applying documentary film techniques to this gritty and realistic detective story. 'The French Connection' was groundbreaking in this respect and influenced just about every subsequent cop movie, all the way up to contemporary TV shows like 'NYPD Blue' and the like. Gene Hackman is just terrific as Popeye Doyle. Hackman had been around for about ten years, and impressed many with his supporting role in 'Bonnie And Clyde', but this movie made him a major star. Along with 'The Conversation' and 'Scarecrow' it's still one of his most impressive performances. Roy Scheider was almost a complete unknown prior to this but he's also very good as Popeye's partner Buddy Russo. Scheider went on to some fine work in movies such as 'Jaws', 'Marathon Man', 'Last Embrace', '52 Pick-Up' and 'Naked Lunch', but never quite became the big name star that Hackman did. Bunuel regular Fernando Rey (cast by mistake after a misunderstanding, Friedkin thinking he was hiring a different actor!) and the underrated character actor Tony Lo Bianco, who had recently appeared in the cult classic 'The Honeymoon Killers', lead a fine supporting cast who really add to the movie's success.  The exciting car chase sequence in this movie is now legendary, and is arguably the best one ever filmed, but there is so much more to this film than just that. 'The French Connection' is a superb movie, and still better than just about any similar Hollywood crime thriller made in the last few years. Highly recommended!"
The French Connection,Action Crime Drama,"The French Connection (1971)Director William Friedkin would make it impossible to see his career straight two years after ""The French Connection"" by directing ""The Exorcist,"" which took on a life of its own. But prior to that, this was the movie that defined his career. It was the New Hollywood answer to film noir, and the lead male (Gene Hackman) is presented without glamour, the gritty city (New York) without dramatic shadows and light, and the plot (about modern drug dealing) without hyped up dramatics. This is a movie as down in the mouth as the world it represents, and it's all deliberate, and smart.This is the stuff of a breakthrough movie. It isn't quite as gripping now, I think, but it still sucks you in. There are lots of scenes in cars, including the famous car chase, and lots of good old street stuff in Manhattan, very 1970 (when it was shot). The plot and pace of things is more steady than exciting, usually, not cinema verite but a kind of camera work that is unglamorous with the idea that this really is the way it is, and it works great. It would have been easy to push this farther and make it truly boring, but it doesn't go there. Instead we see the details of a couple of cops out to break a huge dope ring.Most of the movie (I'm going to guess three quarters) is simply the cops trailing the bad guys, on foot or by car. There are very brief interspersed personal dramas, and there are conversations that keep the plot clear, but the overall big vector here is one direction, and the cops get closer in spurts and jerks to their prey. The velocity does increase gradually in the second half, with a kind of brilliant building to a finale, and by the end it's a thrilling climax. In a way, this kind of film is the exact opposite of something like ""Die Hard,"" which is all exaggeration and excess. And if those other kinds of movies are more fun, this is not only edgy, it's pertinent. And the music is by jazz great Don Ellis. Look for a scene with the World Trade Center towers under construction in the distance.Check this film out. A special movie that actually reveals something about police life, hard core, no glitz."
Dirty Harry,Action Crime Thriller,"This film has it all, amazing soundtrack, amazing cinematography in the amazing San Francisco area, terrific cast of actors who played believable in their roles. This movie is what it is, a perfect 10, because it takes the vision of one of the most imaginative directors on Earth, and realizes them almost perfectly with all the tools that fit the task -- actors, stunts, story, cinematography. It is one of my personal favorite action movies of all time.Dirty Harry (1971) is Clint Eastwood's masterpiece and one of his best movies including the best memorable character! The movie that started it all! It is the best action thriller film from Clint Eastwood and director Don Siegel! Clint at his asskicking best! It is my favorite best film from Clint Eastwood and the first best one in the series. Even tough he did not directed this film he gave us one if his best performances ever! I love all Dirty Harry movies but this one is a classic and the best in the series. It has action suspense from end till beginning. A movie that will make anyone's day, if you feel lucky punk. I have seen the first one 20 times and will argue that it's the best with no question, but it is somewhat a matter of opinion :)""I know what your thinking. Did he fire six shots or just five? We'll Do I feel lucky? We'll do ya punk?"" Harry Callahan's best quotes. This is one classic Clint Eastwood film. He funnels traits of himself into ""Dirty"" Harry: no nonsense, dry humor, some charm and a good logical mind. Andrew Robinson had trouble getting work for a while after this movie because he did such a great job as Scorpio. Getting typecast as a psychopath kind of limits your casting options. Andrew Robinson also played in my favorite action Stallone flick Cobra (1986) and horror flick Hellraiser (1987). He did a great performance ever as a psychotic killer Scorpio. Reni Santoni was also cast in this movie as Harry's partner Homicide Inspector Chico Gonzalez. He also started 15 years later in my action flick Cobra (1986) alongside Andrew Robinson! I can say both of the actors did a fine job playing in bot cop flicks. First one is the best. But, a little bit of background is due. Academy Award-winner Clint Eastwood (""Unforgiven,"" ""Million Dollar Baby"") stars as ""Dirty Harry"" Callahan in this riveting action film that spawned several blockbuster sequels. In this original, Detective Harry Callahan is determined to bring in psychotic killer Robinson, even if he's determined to break some of the rules. Brilliantly filmed for maximum impact. Recently selected by the prestigious American Film Institute as one of the 400 greatest American films of all time and added ""Dirty Harry"" as part of the 50 Greatest Heroes of all time.Dirty Harry is a 1971 American action thriller film produced and directed by Don Siegel, the first in the Dirty Harry series. The basic plot is about catching a serial killer who was based on a Zodiac Killer. This is one of best movies ever. The story is good, acting is brilliant and effects and action scenes are epic. Watch this movie now!!!! Great films stick inside your head,and this one is a brain limpet! The cinematography and evocation of the San Francisco setting are hauntingly memorable,the dialogue taut and sparse and Schifrin's score is still super cool.Don Siegel and Clint must have studied the European stylists because I read Dirty Harry as the finest amalgam of US Noir and 60's new wave. I find echos of Antonioni and Melville in the tight,clean mis en scene and impeccable action sequences honed by Siegel's long Hollywood pedigree. superb. This movie is 10 out of 10."
